חברה,שם,קטגוריה,אתר אינטרנט,כתובת,טלפון,קניות אונליין,אזור,חדש,latitude,longitude
סטימצקי,גלובוס סנטר,לימודים וספרים,www.steimatzky.co.il,"נתיבות, בעלי המלאכה 203",08-9934126,N,דרום,N,31.41813835127296,34.595319745158285
סטימצקי,קניון השרון,לימודים וספרים,www.steimatzky.co.il,"נתניה, הרצל 60",09-8617676,N,שרון,N,32.3266627976486,34.861813422019495
סטימצקי,צים סנטר,לימודים וספרים,www.steimatzky.co.il,"ערד, התעשייה 56",08-9950259,N,דרום,N,31.2473212013072,35.200938
צומת ספרים,קסטינה,לימודים וספרים,www.booknet.co.il,"קרית מלאכי, מרכז ""ביג קסטינה"", א.ת. באר טוביה",08-8609548,Y,דרום,N,31.732647,34.757678999999996
צומת ספרים,קניון שער הצפון,לימודים וספרים,www.booknet.co.il,"קרית אתא, דרך חיפה 52",04-8717450,Y,צפון,N,32.808564743885064,35.07564857179662
צומת ספרים,ביג קרית שמונה,לימודים וספרים,www.booknet.co.il,"קרית שמונה, איזור תעשיה דרומי",04-8709807,Y,צפון,N,33.1929052943364,35.56949298951095
צומת ספרים,ביג קרית גת,לימודים וספרים,www.booknet.co.il,"קרית גת, דרך הדרום 3",08-6600126,Y,דרום,N,31.603293958506363,34.77160574252979
סטימצקי,קניון הזהב,לימודים וספרים,www.steimatzky.co.il,"ראשון לציון, דוד סחרוב 21",03-7265498,N,מרכז,N,31.98977177559681,34.77444116220874
צומת ספרים,קניון הזהב,לימודים וספרים,www.booknet.co.il,"ראשון לציון, דוד סחרוב 21",03-9510203,Y,מרכז,N,31.989834138368053,34.77449972474897
סטימצקי,קניון רוטשילד,לימודים וספרים,www.steimatzky.co.il,"ראשון לציון, רוטשילד 45",03-9500930,N,מרכז,N,31.963831407078562,34.8013895
סטימצקי,קניון שער ראשון,לימודים וספרים,www.steimatzky.co.il,"ראשון לציון, ההסתדרות 6",03-9619981,N,מרכז,N,31.966293481670174,34.78484260990337
צומת ספרים,פאוור סנטר רגבה,לימודים וספרים,www.booknet.co.il,"רגבה, רגבה",04-9821581,Y,צפון,N,32.977393407078566,35.099186499999995
סטימצקי,קניון איילון,לימודים וספרים,www.steimatzky.co.il,"רמת גן, אבא הילל סילבר 301",03-5705474,N,מרכז,N,32.10016572998475,34.82679571264712
צומת ספרים,קניון איילון,לימודים וספרים,www.booknet.co.il,"רמת גן, אבא הלל סילבר 301",03-6164710,Y,מרכז,N,32.100225875546755,34.826865124325856
סטימצקי,"בי""ח תל השומר",לימודים וספרים,www.steimatzky.co.il,"רמת גן, דרך שיבא 2",03-5352366,N,מרכז,N,32.056124,34.837655
סטימצקי,קניון רננים,לימודים וספרים,www.steimatzky.co.il,"רעננה, המלאכה 2",09-7437838,N,שרון,N,32.19779381281938,34.88062374229963
צומת ספרים,קניון רננים,לימודים וספרים,www.booknet.co.il,"רעננה, המלאכה 2",09-7483014,Y,שרון,N,32.197871077593234,34.8806733973547
סטימצקי,מרכז מסחרי שוהם,לימודים וספרים,www.steimatzky.co.il,"שוהם, עמק איילון 30",03-9793217,N,מרכז,N,31.9990062013072,34.946215
סטימצקי,"קניון ויצמן בי""ח איכילוב",לימודים וספרים,www.steimatzky.co.il,"תל-אביב, ויצמן 14",03-6091738,N,מרכז,N,32.082155,34.789051
צומת ספרים,"קניון ויצמן בי""ח איכילוב",לימודים וספרים,www.booknet.co.il,"תל-אביב, ויצמן 14",03-6960180,Y,מרכז,N,32.08219044007948,34.78913655992052
סטימצקי,גן העיר,לימודים וספרים,www.steimatzky.co.il,"תל-אביב, אבן גבירול 71",03-5279123,N,מרכז,N,32.08266532321255,34.78124949907102
צומת ספרים,גן העיר,לימודים וספרים,www.booknet.co.il,"תל-אביב, אבן גבירול 71",03-5292029,Y,מרכז,N,32.08272371669373,34.78137736295926
צומת ספרים,"צמרות G ת""א",לימודים וספרים,www.booknet.co.il,"תל-אביב, ניסים אלוני 10",03-5357945,Y,מרכז,N,32.08875948167018,34.797373609903374
סטימצקי,מתחם ONE,לימודים וספרים,www.steimatzky.co.il,"גן שמואל, כביש 65 סמוך לקיבוץ גן שמואל",04-6222258,N,צפון,N,32.45282544007948,34.94939655992052
סטימצקי,מתחם שפיים,לימודים וספרים,www.steimatzky.co.il,"שפיים, מתחם שפיים",09-9569830,N,שרון,N,32.21649374388507,34.82248257179662
צומת ספרים,קניון אחים ישראל,לימודים וספרים,www.booknet.co.il,"ירושלים, יד חרוצים 18",02-6734567,Y,ירושלים,N,31.750953481670173,35.21601860990337
סטימצקי,געתון,לימודים וספרים,www.steimatzky.co.il,"נהריה, שד' הגעתון 23",04-9928688,N,צפון,N,33.006363,35.094966
צומת ספרים,"מרכז G כ""ס",לימודים וספרים,www.booknet.co.il,"כפר סבא, ויצמן 207",09-7671407,Y,שרון,N,32.171698,34.927816
סטימצקי,קניון עכו,לימודים וספרים,www.steimatzky.co.il,"עכו, דרך החרושת 2",04-8716105,N,צפון,N,32.9229837976486,35.081351422019495
צומת ספרים,קניון מול זכרון,לימודים וספרים,www.booknet.co.il,"זכרון יעקב, כביש 4, אזור תעשיה מערבי",04-6396085,Y,צפון,N,32.5694792013072,34.934427
צומת ספרים,מתחם ONE מודיעין,לימודים וספרים,www.booknet.co.il,"מודיעין, שדרות המלאכות 121",08-9716751,Y,ירושלים,N,31.890161000000003,34.958419
סטימצקי,דיזנגוף סנטר,לימודים וספרים,www.steimatzky.co.il,"תל-אביב, דיזנגוף 50",03-6291398,N,מרכז,N,32.075233,34.775283
צומת ספרים,דיזנגוף סנטר,לימודים וספרים,www.booknet.co.il,"תל-אביב, דיזנגוף 50",03-5250464,Y,מרכז,N,32.075268440079476,34.77536855992052
סטימצקי,סניף הדר,לימודים וספרים,www.steimatzky.co.il,"חיפה, הרצל 16",04-8665042,N,צפון,N,32.811954,34.997214
סטימצקי,כפר גנים,לימודים וספרים,www.steimatzky.co.il,"פתח תקווה, העצמאות 65",03-5349563,N,מרכז,N,32.074636999999996,34.869427
סטימצקי,כיכר המדינה,לימודים וספרים,www.steimatzky.co.il,"תל-אביב, ה' באייר 38",03-6952660,N,מרכז,N,32.086653,34.79116
אחד על אחד ,אחד על אחד ,לימודים וספרים,www.onexone.co.il,"תל אביב, שאול המלך 37, בית אירופה ",03-5270753,Y,מרכז,N,32.077905,34.789961
אחד על אחד ,אחד על אחד ,לימודים וספרים,www.onexone.co.il,"ירושלים, הלל 24",03-5270753,Y,ירושלים,N,31.779908,35.218611
אחד על אחד ,אחד על אחד ,לימודים וספרים,www.onexone.co.il,"חיפה, דרך הים 6",03-5270753,Y,צפון,N,32.804277,34.986458
סטימצקי,קניון אדומים,לימודים וספרים,www.steimatzky.co.il,"מעלה אדומים, דרך קדם 1",02-5905911,N,ירושלים,N,31.769829,35.298597
סטימצקי,מול כנרת,לימודים וספרים,www.steimatzky.co.il,"צמח, צומת צמח",04-6709197,N,צפון,N,32.70431540707856,35.5875205
סטימצקי,מרכז שוסטר,לימודים וספרים,www.steimatzky.co.il,"תל-אביב, אחימאיר 19",03-6417761,N,מרכז,N,32.124842,34.802017
צומת ספרים,קרית אתא,לימודים וספרים,www.booknet.co.il,"קרית אתא, מקור ברוך 6",04-8717450,Y,צפון,N,32.803624,35.103114999999995
צומת ספרים,קניון הדר תלפיות,לימודים וספרים,www.booknet.co.il,"ירושלים, פייר קניג 24",02-6730818,Y,ירושלים,N,31.753264,35.213988
צומת ספרים,ישפרו סנטר נס ציונה,לימודים וספרים,www.booknet.co.il,"נס ציונה, הפטיש 6",08-9380682,Y,מרכז,N,31.9219862013072,34.793681
צומת ספרים,ביג טבריה,לימודים וספרים,www.booknet.co.il,"טבריה, המברג 1",04-6733128,Y,צפון,N,32.784065,35.497886
סטימצקי,פאואר סנטר,לימודים וספרים,www.steimatzky.co.il,"שדרות, סמטת הפלדה 8",08-6611566,N,דרום,N,31.521121,34.594440999999996
צומת ספרים,"ביל""ו סנטר",לימודים וספרים,www.booknet.co.il,"קרית עקרון, צומת ביל""ו",08-9353757,Y,מרכז,N,31.8713852013072,34.820204
גליץ,מודיעין ,לימודים וספרים,lp.galitz.co.il,"מודיעין, מתחם ספייד מוד לב העיר 18",,Y,ירושלים,N,31.899277,35.007154
גליץ,באר שבע ,לימודים וספרים,lp.galitz.co.il,"באר שבע, הרצל 39",,Y,דרום,N,31.239293,34.787537
סטימצקי,צים סנטר,לימודים וספרים,www.steimatzky.co.il,"מעלות, שלמה שרירא 3 א""ת",04-9573522,N,צפון,N,33.020972,35.277376999999994
צומת ספרים,קניון העמקים,לימודים וספרים,www.booknet.co.il,"עפולה, יהושוע חנקין 14",,Y,צפון,N,32.604192,35.293977999999996
צומת ספרים,פאוור סנטר B7,לימודים וספרים,www.booknet.co.il,"באר שבע, חיל ההנדסה 1",08-6286024,Y,דרום,N,31.243261,34.812104
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"גדרה, בן גוריון 105",08-8680949,N,דרום,N,31.804094,34.783755
סטימצקי,קניון דרורים,לימודים וספרים,www.steimatzky.co.il,"דרורים, צומת בני דרור",09-7965175,N,דרום,N,32.257812,34.899907999999996
מכלול ,מכלול טכניון ,לימודים וספרים,michlol.co.il,"חיפה, קריית הטכניון",04-8322970,Y,צפון,N,32.776234,35.028974
מכלול ,"מכלול רמב""ם ",לימודים וספרים,michlol.co.il,"חיפה, העפרון 1",04-8516713,Y,צפון,N,32.832184,34.983514
מכלול ,מכלול אורט בראודה ,לימודים וספרים,michlol.co.il,"כרמיאל, סנונית 51",04-9080836,Y,צפון,N,32.914513,35.282704
מכלול ,מכלול עמק יזרעאל ,לימודים וספרים,michlol.co.il,"עמק יזרעאל, עמק יזרעאל ",072-2650293,Y,צפון,N,32.653780,35.293097
מכלול ,מכלול קריית אונו ,לימודים וספרים,michlol.co.il,"קריית אונו, צה""ל 104",03-5156335,Y,מרכז,N,32.048444,34.862211
מכלול ,מכלול רופין ,לימודים וספרים,michlol.co.il,"עמק חפר, המרכז האקדמי רופין",09-8943354,Y,שרון,N,32.342400,34.912293
מכלול ,מכלול ספיר ,לימודים וספרים,michlol.co.il,"שדרות, מכללת ספיר ",,Y,דרום,N,31.522674,34.595601
מכלול ,מכלול המכללה למנהל ,לימודים וספרים,michlol.co.il,"ראשון לציון, יצחק רבין 7 ",072-2650280,Y,מרכז,N,31.970300,34.772451
סטימצקי,קניון נחמיה,לימודים וספרים,www.steimatzky.co.il,"קרית שמונה, הנשיא 4",04-6905072,N,צפון,N,33.221339,35.576048
סטימצקי,סנטר הגליל,לימודים וספרים,www.steimatzky.co.il,"ראש פינה, צומת ראש פינה",04-6935016,N,צפון,N,32.968266,35.551230999999994
סטימצקי,קניון אורות,לימודים וספרים,www.steimatzky.co.il,"אור עקיבא, הנשיא 1",04-6262471,N,צפון,N,32.501155,34.926630
סטימצקי,בית חולים סורוקה,לימודים וספרים,www.steimatzky.co.il,"באר שבע, שדרות רגר",08-6481510,N,דרום,N,31.260305,34.798017
סטימצקי,קניון M הדרך,לימודים וספרים,www.steimatzky.co.il,"בית חירות, קניון M הדרך - מחלף ינאי",09-8669064,N,שרון,N,32.386522,34.867445
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"גבעתיים, כורזין 5",03-7326772,N,מרכז,N,32.060185,34.816448
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"הרצליה, סוקולוב 33",09-9577351,N,שרון,N,32.167223,34.842306
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"זכרון יעקב, המייסדים 53",04-6291664,N,צפון,N,32.573901,34.953999
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"חולון, קניון חולון",03-5056818,N,מרכז,N,32.012813,34.778417
סטימצקי,סניף כרמל,לימודים וספרים,www.steimatzky.co.il,"חיפה, שד' הנשיא 130",04-8388765,N,צפון,N,32.803487,34.986708
סטימצקי,מרכז חורב,לימודים וספרים,www.steimatzky.co.il,"חיפה, חורב 15",04-8244374,N,צפון,N,32.784073,34.986934
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"טבריה, רחוב הגליל",04-6791288,N,צפון,N,32.785667,35.540360
סטימצקי,נמל יפו,לימודים וספרים,www.steimatzky.co.il,"יפו, האנגר 1 - נמל יפו",03-6436348,N,מרכז,N,32.049900,34.748992
סטימצקי,סינמה סיטי,לימודים וספרים,www.steimatzky.co.il,"ירושלים, יצחק רבין 10",02-5381804,N,ירושלים,N,31.783045,35.203643
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"ירושלים, יפו 33",02-6250155,N,ירושלים,N,31.781455,35.220525
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"ירושלים, המלך ג'ורג' 9",02-6240494,N,ירושלים,N,31.782235,35.217077
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"ירושלים, בן יהודה 7",02-6255487,N,ירושלים,N,31.781555,35.217953
סטימצקי,המושבה,לימודים וספרים,www.steimatzky.co.il,"ירושלים, עמק רפאים 43",02-5618124,N,ירושלים,N,31.762515,35.218239
סטימצקי,מוזיאון יד ושם,לימודים וספרים,www.steimatzky.co.il,"ירושלים, ירושלים",02-6433392,N,ירושלים,N,31.774188,35.175596
סטימצקי,בית הכרם,לימודים וספרים,www.steimatzky.co.il,"ירושלים, אביזוהר 8",02-6786298,N,ירושלים,N,31.775590,35.188282
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"כפר סבא, ויצמן 105",09-7674077,N,שרון,N,32.175369,34.908322
סטימצקי,מגדל העמק,לימודים וספרים,www.steimatzky.co.il,"מגדל העמק, פאוור סנטר - שאול עמור 77",04-6540245,N,צפון,N,32.677927,35.242400
סטימצקי,מתחם אלונית,לימודים וספרים,www.steimatzky.co.il,"משמר השרון, צומת העוגן",09-8988380,N,שרון,N,32.357381,34.908523
סטימצקי,פאואר סנטר,לימודים וספרים,www.steimatzky.co.il,"נשר, התעשייה 47",04-8204254,N,צפון,N,32.772764,35.047317
סטימצקי,סטימצקי,לימודים וספרים,www.steimatzky.co.il,"נתניה, הרצל 4",09-8617154,N,שרון,N,32.329967,34.853025
סטימצקי,בית החולים בלינסון,לימודים וספרים,www.steimatzky.co.il,"פתח תקווה, ז'בוטינסקי 39",03-9616996,N,מרכז,N,32.091128,34.868536
סטימצקי,קניון חוצות אלונים,לימודים וספרים,www.steimatzky.co.il,"אלונים, צומת אלונים",04-9530568,N,צפון,N,32.710383,35.143765
סטימצקי,מתחם G אפק,לימודים וספרים,www.steimatzky.co.il,"ראש העין, בזק 1",03-9039471,N,מרכז,N,32.094586,34.972761
